"lemmaID","lemma","POS"
"58253","κοάλεμος","adjective"
"nlsj67577","κοάξ","interjection"
"nlsj43684","κοάω","verb"
"58255","κοβαλεία","noun"
"58257","κοβαλίκευμα","noun"
"58259","κόβαλος","noun"
"nlsj6447","Κόβων","proper"
"nlsj6489","Κογκολίτανος","proper"
"58261","κογχάριον","noun"
"58262","κόγχη","noun"
"58264","κογχίον","noun"
"58267","κογχίτης","adjective"
"58269","κογχοειδής","adverb"
"58271","κόγχος","noun"
"58278","κογχυλιάτης","adjective"
"58280","κογχύλιον","noun"
"58281","κογχύλιος","adjective"
"58282","κογχυλιώδης","adjective"
"nlsj6486","Κόδδινος","proper"
"58293","κοδράντης","noun"
"nlsj6487","Κόδρατος","proper"
"58294","Κόδρος","proper"
"58295","κοδύμαλον","adjective"
"nlsj67590","κοδώνεα","noun"
"58298","κόθορνος","noun"
"nlsj67512","κόθουρος","adjective"
"nlsj6538","Κοθώκιδαι","proper"
"nlsj67612","κοί","interjection"
"58301","κοία","noun"
"nlsj67617","κοίζω","verb"
"58305","κοίῃ","adverb"
"nlsj67619","κοίκινος","adjective"
"nlsj6492","Κοῖλα","proper"
"58311","κοιλαίνω","verb"
"58314","κοιλάς","noun"
"58316","κοίλασμα","noun"
"58317","κοιλέμβολον","noun"
"nlsj67636","κοιλέμβολος","adjective"
"58318","Κοίλη","proper"
"58319","κοιλία","noun"
"58320","κοιλιακός","adjective"
"58323","κοιλίδιον","noun"
"58324","κοιλιοδαίμων","noun"
"58329","κοιλιοπώλης","noun"
"nlsj6491","Κοίλιος","proper"
"58335","κοιλογάστωρ","noun"
"58338","κοιλοκρόταφος","adjective"
"58340","κοιλόπεδος","adjective"
"nlsj67620","κόιλος","adjective"
"58345","κοιλοσταθμέω","verb"
"nlsj67661","κοιλόσταθμον","noun"
"58349","κοιλοσώματος","adjective"
"58350","κοιλότης","noun"
"58353","κοιλόφθαλμος","adjective"
"58354","κοιλοφυής","adjective"
"58358","κοιλόω","verb"
"58360","κοίλωμα","noun"
"58364","κοιλωπός","adjective"
"58367","κοιμάω","verb"
"58369","κοίμημα","noun"
"58370","κοίμησις","noun"
"58371","κοιμητήριον","noun"
"58373","κοιμίζω","verb"
"58374","κοίμισις","noun"
"58385","κοινεών","noun"
"58386","κοινῇ","adverb"
"58389","κοινόβιος","adjective"
"58392","κοινοβουλέω","verb"
"58395","κοινοβούλιον","noun"
"58397","κοινοβωμία","noun"
"58399","κοινογενής","adjective"
"58400","κοινογονία","noun"
"58403","κοινοδίκιον","adjective"
"58412","κοινόλεκτρος","noun"
"58414","κοινολεχής","adjective"
"58415","κοινολογέομαι","verb"
"58416","κοινολογία","noun"
"58419","κοινονοημοσύνη","noun"
"58420","κοινοπαθής","adjective"
"nlsj67686","κοινόπλους","adjective"
"58422","κοινοποιέω","verb"
"58426","κοινόπους","noun"
"58427","κοινοπραγέω","verb"
"58428","κοινοπραγία","noun"
"58429","κοινός","adjective"
"nlsj6493","Κοῖνος","proper"
"58433","κοινότης","noun"
"58434","κοινότοκος","adjective"
"58435","κοινοτροφικός","adjective"
"58436","κοινοφαγία","noun"
"58437","κοινοφιλής","adjective"
"58438","κοινόφρων","adjective"
"58440","κοινόω","verb"
"nlsj6449","Κόϊντος","proper"
"58441","κοίνωμα","noun"
"58443","κοινών","noun"
"58444","κοινωνέω","verb"
"58445","κοινώνημα","noun"
"58446","κοινώνησις","noun"
"58447","κοινωνητέον","adjective"
"58448","κοινωνητικός","adjective"
"58450","κοινωνία","noun"
"58451","κοινωνικός","adjective"
"58454","κοινωνός","noun"
"58455","κοίνωσις","noun"
"58456","κοινωφελής","adverb"
"58457","κοινωφελία","noun"
"58459","Κοιογενής","proper"
"58461","κοῖος","noun"
"nlsj6494","Κοῖος","proper"
"58463","κοιρανέω","verb"
"58465","κοιρανία","noun"
"58466","κοιρανίδης","adjective"
"58467","κοιρανικός","adjective"
"nlsj6497","Κοιρανός","proper"
"58468","κοίρανος","noun"
"nlsj6495","Κοίρανος","proper"
"nlsj6498","Κοιρατάδας","proper"
"nlsj6499","Κοισύρη","proper"
"58470","κοιτάζω","verb"
"58471","κοιταῖος","adjective"
"58474","κοιτασία","noun"
"58476","κοιταστέον","adjective"
"58478","κοίτη","noun"
"58480","κοιτίς","noun"
"58481","κοῖτος","noun"
"58482","κοιτών","noun"
"58487","κοιτωνίτης","adjective"
"58491","κόκκαλος","noun"
"58496","κοκκινοβαφής","adjective"
"58498","κόκκινος","adjective"
"58503","κοκκοβαφής","adjective"
"58504","κοκκοβαφία","noun"
"58515","κόκκος","noun"
"58517","κόκκυ","interjection"
"58522","κοκκύζω","verb"
"58523","κοκκυμηλέα","noun"
"58524","κοκκύμηλον","noun"
"58527","κόκκυξ","noun"
"nlsj6500","Κοκκώκη","proper"
"58538","κολαβρίζω","verb"
"58539","κολαβρισμός","noun"
"58540","κόλαβρος","noun"
"58541","κολάζω","verb"
"58542","Κολαινίς","proper"
"nlsj6451","Κολαίνος","proper"
"58543","κολακεία","noun"
"58544","κολάκευμα","noun"
"58545","κολακευτέος","adjective"
"58547","κολακευτικός","adjective"
"58548","κολακεύω","verb"
"58549","κολακικός","adjective"
"58550","κολακίς","noun"
"58552","Κολακώνυμος","proper"
"58553","κόλαξ","noun"
"nlsj6501","Κολάξαις","proper"
"58554","κολαπτήρ","noun"
"58556","κολάπτω","verb"
"58557","κόλασις","noun"
"58558","κόλασμα","noun"
"58559","κολασμός","noun"
"58562","κολαστέος","adjective"
"nlsj67785","κολαστήριον","noun"
"58564","κολαστήριος","adjective"
"58565","κολαστής","noun"
"58566","κολαστικός","adjective"
"58569","κολαφίζω","verb"
"58572","κολέα","noun"
"58575","κολεόν","noun"
"58580","κολετράω","verb"
"58583","κολίας","noun"
"58586","κόλλα","noun"
"58588","κόλλαβος","noun"
"nlsj6505","Κολλατίη","proper"
"58590","κολλάω","verb"
"58593","κολλήγιον","noun"
"58594","κολλήεις","adjective"
"58595","κόλλημα","noun"
"58597","κόλλησις","noun"
"58601","κολλητής","noun"
"58602","κολλητικός","adjective"
"58604","κολλητός","adjective"
"58609","κολλικοφάγος","adjective"
"58610","κόλλιξ","noun"
"58613","κολλομελέω","verb"
"58621","κολλούριον","noun"
"58624","κόλλοψ","noun"
"58627","κολλυβιστής","noun"
"nlsj67455","κόλλυβον","noun"
"58630","κολλύρα","adjective"
"58631","κολλυρίζω","verb"
"58633","κολλύριον","adjective"
"58635","κολλυρίς","noun"
"nlsj6506","Κολλυτός","proper"
"58638","κολλώδης","adjective"
"58648","κολοβόκερκος","adjective"
"58652","κολοβός","adjective"
"58654","κολοβότης","noun"
"58657","κολοβόω","verb"
"58662","κολοιάω","verb"
"58666","κολοιός","noun"
"58670","κολοιώδης","adjective"
"nlsj67846","κολοκασία","noun"
"58672","κολοκάσιον","noun"
"58674","κολόκυμα","noun"
"58675","κολοκύνθη","noun"
"58677","κολοκύνθινος","adjective"
"58678","κολοκυνθίς","noun"
"nlsj67851","κολοκυνθοπειραταί","noun"
"nlsj67849","κολοκύντιον","noun"
"58684","κόλον","noun"
"nlsj6507","Κολόντης","proper"
"58685","κόλος","adjective"
"nlsj6510","Κόλοσσαι","proper"
"58686","Κολοσσηνός","proper"
"58687","κολοσσιαῖος","adjective"
"58688","κολοσσικός","adjective"
"58689","κολοσσοβάμων","adjective"
"58692","κολοσσός","noun"
"58693","κολοσσουργία","noun"
"58694","κολοσυρτός","noun"
"58701","κόλουρος","adjective"
"58703","κόλουσις","noun"
"58707","κολούω","verb"
"58708","κολοφών","noun"
"nlsj6508","Κολοφών","proper"
"58710","Κολοφώνιος","proper"
"58714","κολπίας","noun"
"58716","κολπίτης","adjective"
"58717","κολποειδής","adverb"
"58718","κόλπος","noun"
"58720","κολπόω","verb"
"58721","κολπώδης","adjective"
"58722","κόλπωμα","noun"
"58724","κολπωτός","adjective"
"58726","κολύβδαινα","noun"
"58734","κολυμβάς","noun"
"58736","κολυμβάω","verb"
"58737","κολυμβήθρα","noun"
"58740","κολυμβητήρ","noun"
"58741","κολυμβητής","noun"
"58742","κολυμβητικός","adjective"
"58743","κολυμβίς","noun"
"58746","κόλυμβος","noun"
"nlsj6520","Κολχικός","adjective"
"58749","κόλχος","noun"
"58750","Κόλχος","proper"
"58751","κολῳάω","verb"
"nlsj6514","Κολωνάτης","proper"
"58755","κολωνεία","noun"
"58756","κολώνη","noun"
"nlsj6512","Κολώνη","proper"
"58757","Κολωνῆθεν","adverb"
"58758","κολωνία","noun"
"nlsj6517","Κολωνίδης","proper"
"58760","κολωνός","noun"
"nlsj6518","Κολωνός","proper"
"58761","κολῳός","noun"
"nlsj6513","Κολώτης","proper"
"nlsj6521","Κομαιθώ","proper"
"nlsj6522","Κομανός","proper"
"58766","κομαρίς","noun"
"nlsj67466","κόμαρον","noun"
"58767","κόμαρος","noun"
"58768","κομαροφάγος","adjective"
"58771","κομάω","verb"
"nlsj6455","Κομβούτις","proper"
"58782","κόμη","noun"
"58784","κόμης","noun"
"58786","κομήτης","noun"
"nlsj6456","Κομήτης","proper"
"58788","κομιδή","noun"
"58789","κομιδῇ","adverb"
"58790","κομίζω","verb"
"nlsj6524","Κομίνιος","proper"
"58791","κόμιον","noun"
"58793","κομιστέος","adjective"
"58794","κομιστή","noun"
"58795","κομιστήρ","noun"
"58797","κομιστικός","adjective"
"58798","κομιστός","adjective"
"58800","κόμιστρον","noun"
"58801","κόμμα","noun"
"58802","κομματίας","noun"
"58803","κομματικός","adjective"
"58804","κομμάτιον","noun"
"58805","κόμμι","noun"
"58810","κομμός","noun"
"58813","κομμόω","verb"
"58816","κόμμωμα","noun"
"58818","κομμωτής","noun"
"58819","κομμωτικός","adjective"
"58820","κομμώτρια","noun"
"58823","κομοτροφέω","verb"
"58824","κομπάζω","verb"
"58826","Κομπασεύς","proper"
"nlsj67475","κόμπασμα","noun"
"nlsj67932","κομπασμός","noun"
"nlsj67933","κομπαστής","noun"
"nlsj43692","κομπέω","verb"
"58837","κομπολακέω","verb"
"nlsj67934","κομπός","noun"
"58840","κόμπος","noun"
"58842","κομποφακελορρήμων","adjective"
"58843","κομπόω","verb"
"58844","κομπώδης","adverb"
"58847","κομψεία","noun"
"58849","κομψευριπικῶς","adverb"
"58850","κομψεύω","verb"
"58852","κομψοπρεπής","adjective"
"58853","κομψός","adjective"
"58854","κομψότης","noun"
"nlsj6459","Κόμων","proper"
"58855","κοναβέω","verb"
"58857","κοναβίζω","verb"
"58858","κόναβος","noun"
"nlsj6532","Κονδυλέατις","proper"
"nlsj6531","Κονδυλέη","proper"
"58870","κονδυλισμός","noun"
"58874","κόνδυλος","noun"
"58875","κονδυλώδης","adjective"
"58876","κονδύλωμα","noun"
"58877","κονδύλωσις","noun"
"58879","κονέω","verb"
"58882","κονία","noun"
"58885","κονίαμα","noun"
"58890","κονιατός","adjective"
"58891","κονιάω","verb"
"58893","κονίζω","verb"
"58897","κονιορτός","noun"
"58898","κονιορτόω","verb"
"58900","κόνιος","adjective"
"nlsj6460","Κόνιος","proper"
"58901","κονίποδες","adjective"
"58902","κόνις","noun"
"58904","κονισαλέος","adjective"
"58905","κονίσαλος","adjective"
"58909","κονιστικός","adjective"
"58910","κόνιστρα","noun"
"58911","κονίω","verb"
"nlsj67486","κόνναρον","noun"
"58915","Κοννᾶς","proper"
"58918","κόννος","noun"
"nlsj6461","Κόννος","proper"
"nlsj6534","Κοντάδεσδος","proper"
"58929","κοντοπορεία","noun"
"58930","κοντός","noun"
"58932","κοντοφόρος","adjective"
"58933","κόντωσις","noun"
"58935","κοντωτός","adjective"
"58936","κόνυζα","noun"
"nlsj6462","Κόνων","proper"
"58939","Κονώνειος","proper"
"nlsj6536","Κονωνεύς","proper"
"58945","κοπάζω","verb"
"58947","κοπανίζω","verb"
"nlsj67493","κόπανον","noun"
"58956","κοπετός","noun"
"58957","κοπεύς","noun"
"58958","κοπή","noun"
"58961","κοπία","noun"
"58964","κοπιάω","verb"
"58966","κοπίζω","verb"
"nlsj67993","κοπίς","noun"
"58968","κόπις","noun"
"58971","κοπιώδης","adjective"
"58972","κόπος","noun"
"58973","κοπόω","verb"
"58974","κόππα","noun"
"58975","κοππατίας","noun"
"58976","κοππαφόρος","adjective"
"58979","κόπρανα","noun"
"58980","κοπρεαῖος","noun"
"58981","κόπρειος","adjective"
"nlsj6537","Κοπρεύς","proper"
"58988","κοπρία","noun"
"58992","κοπρίζω","verb"
"58995","κόπριον","noun"
"59005","κοπρολόγος","noun"
"59006","κόπρον","noun"
"59010","κόπρος","noun"
"59016","κοπροφορέω","verb"
"59017","κοπροφόρος","adjective"
"59018","κοπρόω","verb"
"59019","κοπρώδης","adjective"
"59020","κοπρών","noun"
"59024","κοπτή","noun"
"59027","κοπτόν","noun"
"59030","κοπτός","adjective"
"nlsj6463","Κόπτος","proper"
"59034","κόπτω","verb"
"59035","κοπώδης","adjective"
"59036","κόπωσις","noun"
"59037","Κόρα","proper"
"nlsj6466","Κόραγος","proper"
"59045","κορακήσιον","noun"
"59048","κορακινίδιον","noun"
"nlsj68042","κορακῖνος","noun"
"59052","κοράκιον","noun"
"59055","κόρακος","noun"
"59061","κόραξ","noun"
"nlsj6465","Κόραξ","proper"
"59064","κοραξός","adjective"
"nlsj67515","κόραξος","noun"
"59065","κορασίδιον","noun"
"59066","κοράσιον","noun"
"59068","κορασιώδης","adjective"
"59073","κορβᾶν","adjective"
"59074","κορδακίζω","verb"
"59075","κορδακικός","adjective"
"59077","κορδακισμός","noun"
"nlsj6541","Κορδάξ","proper"
"59079","κόρδαξ","noun"
"nlsj68057","κορδύλα","noun"
"59083","κορδύλειος","adjective"
"59085","κορδύλος","noun"
"nlsj6542","Κορέθων","proper"
"59089","κόρειος","adjective"
"59091","κορέννυμι","verb"
"nlsj6467","Κόρεσος","proper"
"59094","κόρευμα","noun"
"59096","κορέω","verb"
"59098","κόρη","noun"
"59099","κόρηθρον","noun"
"59100","κόρημα","noun"
"nlsj6468","Κόρησος","proper"
"59102","κορθύνω","verb"
"59103","κόρθυς","noun"
